date,state,parlimen,dun,income_median,income_mean
2024-01-01,Perak,P.077 Tanjong Malim,N.59 Behrang,5014,6360
2019-01-01,Pahang,P.078 Cameron Highlands,N.01 Tanah Rata,5788,6582
2022-01-01,Pahang,P.078 Cameron Highlands,N.01 Tanah Rata,5221,6265
2024-01-01,Pahang,P.078 Cameron Highlands,N.01 Tanah Rata,5655,6895
2019-01-01,Pahang,P.078 Cameron Highlands,N.02 Jelai,3755,4943
2022-01-01,Pahang,P.078 Cameron Highlands,N.02 Jelai,3292,3862
2024-01-01,Pahang,P.078 Cameron Highlands,N.02 Jelai,3650,4728
2019-01-01,Pahang,P.079 Lipis,N.03 Padang Tengku,3628,4475
2022-01-01,Pahang,P.079 Lipis,N.03 Padang Tengku,4204,5118
2024-01-01,Pahang,P.079 Lipis,N.03 Padang Tengku,4603,5341
2019-01-01,Pahang,P.079 Lipis,N.04 Cheka,3846,5006
2022-01-01,Pahang,P.079 Lipis,N.04 Cheka,5072,5823
2024-01-01,Pahang,P.079 Lipis,N.04 Cheka,5474,6131
2019-01-01,Pahang,P.079 Lipis,N.05 Benta,3154,3775
2022-01-01,Pahang,P.079 Lipis,N.05 Benta,3939,4782
2024-01-01,Pahang,P.079 Lipis,N.05 Benta,4314,4607
2019-01-01,Pahang,P.080 Raub,N.06 Batu Talam,3731,3965
2022-01-01,Pahang,P.080 Raub,N.06 Batu Talam,4046,5270
2024-01-01,Pahang,P.080 Raub,N.06 Batu Talam,3660,4207
2019-01-01,Pahang,P.080 Raub,N.07 Tras,3948,5322
2022-01-01,Pahang,P.080 Raub,N.07 Tras,4221,5217
2024-01-01,Pahang,P.080 Raub,N.07 Tras,4452,6425
2019-01-01,Pahang,P.080 Raub,N.08 Dong,3661,4158
2022-01-01,Pahang,P.080 Raub,N.08 Dong,5143,6030
2024-01-01,Pahang,P.080 Raub,N.08 Dong,4897,6610
2019-01-01,Pahang,P.081 Jerantut,N.09 Tahan,3617,4292
2022-01-01,Pahang,P.081 Jerantut,N.09 Tahan,3033,3975
2024-01-01,Pahang,P.081 Jerantut,N.09 Tahan,4146,4602
2019-01-01,Pahang,P.081 Jerantut,N.10 Damak,3937,4710
2022-01-01,Pahang,P.081 Jerantut,N.10 Damak,3775,4837
2024-01-01,Pahang,P.081 Jerantut,N.10 Damak,3872,5063
2019-01-01,Pahang,P.081 Jerantut,N.11 Pulau Tawar,3518,4072
2022-01-01,Pahang,P.081 Jerantut,N.11 Pulau Tawar,4282,4744
2024-01-01,Pahang,P.081 Jerantut,N.11 Pulau Tawar,4790,5870
2019-01-01,Pahang,P.082 Indera Mahkota,N.12 Beserah,4973,6581
2022-01-01,Pahang,P.082 Indera Mahkota,N.12 Beserah,6294,7454
2024-01-01,Pahang,P.082 Indera Mahkota,N.12 Beserah,5505,6440
2019-01-01,Pahang,P.082 Indera Mahkota,N.13 Semambu,6769,8573
2022-01-01,Pahang,P.082 Indera Mahkota,N.13 Semambu,5935,7457
2024-01-01,Pahang,P.082 Indera Mahkota,N.13 Semambu,6608,8827
2019-01-01,Pahang,P.083 Kuantan,N.14 Teruntum,6125,7634
2022-01-01,Pahang,P.083 Kuantan,N.14 Teruntum,6777,7396
2024-01-01,Pahang,P.083 Kuantan,N.14 Teruntum,5097,5652
2019-01-01,Pahang,P.083 Kuantan,N.15 Tanjung Lumpur,6222,6720
2022-01-01,Pahang,P.083 Kuantan,N.15 Tanjung Lumpur,5840,6642
2024-01-01,Pahang,P.083 Kuantan,N.15 Tanjung Lumpur,5099,6358
2019-01-01,Pahang,P.083 Kuantan,N.16 Inderapura,4603,5885
2022-01-01,Pahang,P.083 Kuantan,N.16 Inderapura,4994,6131
2024-01-01,Pahang,P.083 Kuantan,N.16 Inderapura,4986,6482
2019-01-01,Pahang,P.084 Paya Besar,N.17 Sungai Lembing,3589,4286
2022-01-01,Pahang,P.084 Paya Besar,N.17 Sungai Lembing,5279,6183
2024-01-01,Pahang,P.084 Paya Besar,N.17 Sungai Lembing,5234,5968
2019-01-01,Pahang,P.084 Paya Besar,N.18 Lepar,5071,6184
2022-01-01,Pahang,P.084 Paya Besar,N.18 Lepar,5242,6005
2024-01-01,Pahang,P.084 Paya Besar,N.18 Lepar,6228,7661
2019-01-01,Pahang,P.084 Paya Besar,N.19 Panching,5343,6715
2022-01-01,Pahang,P.084 Paya Besar,N.19 Panching,6005,6738
2024-01-01,Pahang,P.084 Paya Besar,N.19 Panching,5578,6657
2019-01-01,Pahang,P.085 Pekan,N.20 Pulau Manis,5096,5888
2022-01-01,Pahang,P.085 Pekan,N.20 Pulau Manis,5916,6367
2024-01-01,Pahang,P.085 Pekan,N.20 Pulau Manis,5211,5911
2019-01-01,Pahang,P.085 Pekan,N.21 Peramu Jaya,4362,5560
2022-01-01,Pahang,P.085 Pekan,N.21 Peramu Jaya,4249,5156
2024-01-01,Pahang,P.085 Pekan,N.21 Peramu Jaya,5093,5481
2019-01-01,Pahang,P.085 Pekan,N.22 Bebar,3370,3544
2022-01-01,Pahang,P.085 Pekan,N.22 Bebar,3394,3997
2024-01-01,Pahang,P.085 Pekan,N.22 Bebar,3443,4484
2019-01-01,Pahang,P.085 Pekan,N.23 Chini,4559,5587
2022-01-01,Pahang,P.085 Pekan,N.23 Chini,3950,4656
2024-01-01,Pahang,P.085 Pekan,N.23 Chini,4681,5191
2019-01-01,Pahang,P.086 Maran,N.24 Luit,3344,4271
2022-01-01,Pahang,P.086 Maran,N.24 Luit,4325,4895
2024-01-01,Pahang,P.086 Maran,N.24 Luit,3571,3812
2019-01-01,Pahang,P.086 Maran,N.25 Kuala Sentul,4052,4492
2022-01-01,Pahang,P.086 Maran,N.25 Kuala Sentul,3734,4466
2024-01-01,Pahang,P.086 Maran,N.25 Kuala Sentul,4044,4933
2019-01-01,Pahang,P.086 Maran,N.26 Chenor,3617,4438
2022-01-01,Pahang,P.086 Maran,N.26 Chenor,4008,4833
2024-01-01,Pahang,P.086 Maran,N.26 Chenor,4381,5317
2019-01-01,Pahang,P.087 Kuala Krau,N.27 Jenderak,3856,4127
2022-01-01,Pahang,P.087 Kuala Krau,N.27 Jenderak,3840,4439
2024-01-01,Pahang,P.087 Kuala Krau,N.27 Jenderak,3562,3942
2019-01-01,Pahang,P.087 Kuala Krau,N.28 Kerdau,3613,5059
2022-01-01,Pahang,P.087 Kuala Krau,N.28 Kerdau,5132,5793
2024-01-01,Pahang,P.087 Kuala Krau,N.28 Kerdau,4938,5582
2019-01-01,Pahang,P.087 Kuala Krau,N.29 Jengka,3834,5161
2022-01-01,Pahang,P.087 Kuala Krau,N.29 Jengka,4623,5415
2024-01-01,Pahang,P.087 Kuala Krau,N.29 Jengka,4895,5465
2019-01-01,Pahang,P.088 Temerloh,N.30 Mentakab,4120,5283
2022-01-01,Pahang,P.088 Temerloh,N.30 Mentakab,4343,5317
2024-01-01,Pahang,P.088 Temerloh,N.30 Mentakab,4657,5749
2019-01-01,Pahang,P.088 Temerloh,N.31 Lanchang,4278,4960
2022-01-01,Pahang,P.088 Temerloh,N.31 Lanchang,4144,4649
2024-01-01,Pahang,P.088 Temerloh,N.31 Lanchang,4659,5103
2019-01-01,Pahang,P.088 Temerloh,N.32 Kuala Semantan,4335,5580
2022-01-01,Pahang,P.088 Temerloh,N.32 Kuala Semantan,4450,5501
2024-01-01,Pahang,P.088 Temerloh,N.32 Kuala Semantan,4704,6122
2019-01-01,Pahang,P.089 Bentong,N.33 Bilut,4335,5121
2022-01-01,Pahang,P.089 Bentong,N.33 Bilut,4464,5238
2024-01-01,Pahang,P.089 Bentong,N.33 Bilut,4473,6243
2019-01-01,Pahang,P.089 Bentong,N.34 Ketari,4254,5620
2022-01-01,Pahang,P.089 Bentong,N.34 Ketari,5081,6115
2024-01-01,Pahang,P.089 Bentong,N.34 Ketari,5883,7046
2019-01-01,Pahang,P.089 Bentong,N.35 Sabai,4092,4947
2022-01-01,Pahang,P.089 Bentong,N.35 Sabai,4032,4739
2024-01-01,Pahang,P.089 Bentong,N.35 Sabai,5498,6288
2019-01-01,Pahang,P.089 Bentong,N.36 Pelangai,4210,4253
2022-01-01,Pahang,P.089 Bentong,N.36 Pelangai,5115,5536
2024-01-01,Pahang,P.089 Bentong,N.36 Pelangai,4352,4531
2019-01-01,Pahang,P.090 Bera,N.37 Guai,4045,5073
2022-01-01,Pahang,P.090 Bera,N.37 Guai,3840,4472
2024-01-01,Pahang,P.090 Bera,N.37 Guai,5052,5381
2019-01-01,Pahang,P.090 Bera,N.38 Triang,3579,4379
2022-01-01,Pahang,P.090 Bera,N.38 Triang,3839,4570
2024-01-01,Pahang,P.090 Bera,N.38 Triang,4242,5047
2019-01-01,Pahang,P.090 Bera,N.39 Kemayan,3567,4451
2022-01-01,Pahang,P.090 Bera,N.39 Kemayan,3910,4675
2024-01-01,Pahang,P.090 Bera,N.39 Kemayan,3855,4452
2019-01-01,Pahang,P.091 Rompin,N.40 Bukit Ibam,3899,4421
2022-01-01,Pahang,P.091 Rompin,N.40 Bukit Ibam,4095,5363
2024-01-01,Pahang,P.091 Rompin,N.40 Bukit Ibam,5304,5640
2019-01-01,Pahang,P.091 Rompin,N.41 Muadzam Shah,3536,4460
2022-01-01,Pahang,P.091 Rompin,N.41 Muadzam Shah,3719,4740
2024-01-01,Pahang,P.091 Rompin,N.41 Muadzam Shah,4752,5861
2019-01-01,Pahang,P.091 Rompin,N.42 Tioman,3558,4947
2022-01-01,Pahang,P.091 Rompin,N.42 Tioman,4426,5278
2024-01-01,Pahang,P.091 Rompin,N.42 Tioman,4322,4979
2019-01-01,Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,3105,4315
2022-01-01,Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,5934,6495
2024-01-01,Selangor,P.092 Sabak Bernam,N.01 Sungai Air Tawar,6641,6701
2019-01-01,Selangor,P.092 Sabak Bernam,N.02 Sabak,3523,4548
2022-01-01,Selangor,P.092 Sabak Bernam,N.02 Sabak,4831,6951
2024-01-01,Selangor,P.092 Sabak Bernam,N.02 Sabak,6850,7390
2019-01-01,Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,5098,7201
2022-01-01,Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,5351,6864
2024-01-01,Selangor,P.093 Sungai Besar,N.03 Sungai Panjang,7387,8084
2019-01-01,Selangor,P.093 Sungai Besar,N.04 Sekinchan,5250,6828
2022-01-01,Selangor,P.093 Sungai Besar,N.04 Sekinchan,6241,7335
2024-01-01,Selangor,P.093 Sungai Besar,N.04 Sekinchan,7695,9765
2019-01-01,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,5379,6176
2022-01-01,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10222,10640
2024-01-01,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,7659,9221
2019-01-01,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,5497,7212
2022-01-01,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,7188,8276
2024-01-01,Selangor,P.094 Hulu Selangor,N.06 Kuala Kubu Baharu,8090,8098
2019-01-01,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,6752,7965
2022-01-01,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,7625,8590
2024-01-01,Selangor,P.094 Hulu Selangor,N.07 Batang Kali,8822,9972
2019-01-01,Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,3921,5334
2022-01-01,Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,6083,6910
2024-01-01,Selangor,P.095 Tanjong Karang,N.08 Sungai Burong,5786,6514
2019-01-01,Selangor,P.095 Tanjong Karang,N.09 Permatang,4534,6285
2022-01-01,Selangor,P.095 Tanjong Karang,N.09 Permatang,5817,7425
2024-01-01,Selangor,P.095 Tanjong Karang,N.09 Permatang,7603,8895
2019-01-01,Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,4876,6003
2022-01-01,Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,7453,8002
2024-01-01,Selangor,P.096 Kuala Selangor,N.10 Bukit Melawati,6201,7034
2019-01-01,Selangor,P.096 Kuala Selangor,N.11 Ijok,4850,7387
2022-01-01,Selangor,P.096 Kuala Selangor,N.11 Ijok,5322,7174
2024-01-01,Selangor,P.096 Kuala Selangor,N.11 Ijok,6423,9870
2019-01-01,Selangor,P.096 Kuala Selangor,N.12 Jeram,6572,8059
2022-01-01,Selangor,P.096 Kuala Selangor,N.12 Jeram,8601,10984
2024-01-01,Selangor,P.096 Kuala Selangor,N.12 Jeram,8533,11563
2019-01-01,Selangor,P.097 Selayang,N.13 Kuang,7970,9354
2022-01-01,Selangor,P.097 Selayang,N.13 Kuang,9270,11619
2024-01-01,Selangor,P.097 Selayang,N.13 Kuang,12863,13600
2019-01-01,Selangor,P.097 Selayang,N.14 Rawang,7019,9328
2022-01-01,Selangor,P.097 Selayang,N.14 Rawang,8700,11652
2024-01-01,Selangor,P.097 Selayang,N.14 Rawang,10119,11092
2019-01-01,Selangor,P.097 Selayang,N.15 Taman Templer,8284,9918
2022-01-01,Selangor,P.097 Selayang,N.15 Taman Templer,8194,10134
2024-01-01,Selangor,P.097 Selayang,N.15 Taman Templer,8626,9287
2019-01-01,Selangor,P.098 Gombak,N.16 Sungai Tua,8010,11782
2022-01-01,Selangor,P.098 Gombak,N.16 Sungai Tua,11253,12993
2024-01-01,Selangor,P.098 Gombak,N.16 Sungai Tua,8808,13941
2019-01-01,Selangor,P.098 Gombak,N.17 Gombak Setia,7520,9362
2022-01-01,Selangor,P.098 Gombak,N.17 Gombak Setia,8842,10256
2024-01-01,Selangor,P.098 Gombak,N.17 Gombak Setia,13016,13735
2019-01-01,Selangor,P.098 Gombak,N.18 Hulu Kelang,10873,14549
2022-01-01,Selangor,P.098 Gombak,N.18 Hulu Kelang,17928,20297
2024-01-01,Selangor,P.098 Gombak,N.18 Hulu Kelang,9556,13149
2019-01-01,Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,9888,13605
2022-01-01,Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,10969,17443
2024-01-01,Selangor,P.099 Ampang,N.19 Bukit Antarabangsa,12635,19722
2019-01-01,Selangor,P.099 Ampang,N.20 Lembah Jaya,8110,13574
2022-01-01,Selangor,P.099 Ampang,N.20 Lembah Jaya,9646,10387
2024-01-01,Selangor,P.099 Ampang,N.20 Lembah Jaya,10823,12160
2019-01-01,Selangor,P.100 Pandan,N.21 Pandan Indah,7620,9002
2022-01-01,Selangor,P.100 Pandan,N.21 Pandan Indah,10169,10814
2024-01-01,Selangor,P.100 Pandan,N.21 Pandan Indah,11181,12110
2019-01-01,Selangor,P.100 Pandan,N.22 Teratai,8838,9814
2022-01-01,Selangor,P.100 Pandan,N.22 Teratai,11616,14497
2024-01-01,Selangor,P.100 Pandan,N.22 Teratai,10584,11739
2019-01-01,Selangor,P.101 Hulu Langat,N.23 Dusun Tua,9248,10611
2022-01-01,Selangor,P.101 Hulu Langat,N.23 Dusun Tua,12519,14127
2024-01-01,Selangor,P.101 Hulu Langat,N.23 Dusun Tua,11089,12717
2019-01-01,Selangor,P.101 Hulu Langat,N.24 Semenyih,8969,10097
2022-01-01,Selangor,P.101 Hulu Langat,N.24 Semenyih,11088,11642
2024-01-01,Selangor,P.101 Hulu Langat,N.24 Semenyih,11681,14914
2019-01-01,Selangor,P.102 Bangi,N.25 Kajang,8127,9805
2022-01-01,Selangor,P.102 Bangi,N.25 Kajang,11835,16648
2024-01-01,Selangor,P.102 Bangi,N.25 Kajang,12942,14062
2019-01-01,Selangor,P.102 Bangi,N.26 Sungai Ramal,8681,11127
2022-01-01,Selangor,P.102 Bangi,N.26 Sungai Ramal,11135,13052
2024-01-01,Selangor,P.102 Bangi,N.26 Sungai Ramal,12655,17280
2019-01-01,Selangor,P.102 Bangi,N.27 Balakong,8209,9692
2022-01-01,Selangor,P.102 Bangi,N.27 Balakong,11382,13459
2024-01-01,Selangor,P.102 Bangi,N.27 Balakong,10945,13346
2019-01-01,Selangor,P.103 Puchong,N.28 Seri Kembangan,9111,11412
2022-01-01,Selangor,P.103 Puchong,N.28 Seri Kembangan,9667,11490
2024-01-01,Selangor,P.103 Puchong,N.28 Seri Kembangan,10825,13479
2019-01-01,Selangor,P.103 Puchong,N.29 Seri Serdang,6902,9589
2022-01-01,Selangor,P.103 Puchong,N.29 Seri Serdang,9275,11655
2024-01-01,Selangor,P.103 Puchong,N.29 Seri Serdang,8603,10553
2019-01-01,Selangor,P.104 Subang,N.30 Kinrara,9870,12816
2022-01-01,Selangor,P.104 Subang,N.30 Kinrara,9584,11863
2024-01-01,Selangor,P.104 Subang,N.30 Kinrara,12180,14505
2019-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,9980,12656
2022-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,9520,12607
2024-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,12054,15934
2019-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,8624,11456
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,9112,11753
2024-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,12219,20604
2019-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,7401,8923
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,8667,9726
2024-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,9009,9994
2019-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,11300,21444
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,7386,11755
2024-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,13630,16297
2019-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,8685,10357
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,9652,13103
2024-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,6854,12864
2019-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,12533,15351
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,12426,14458
2024-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,12780,15492
2019-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,8174,11321
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,9844,12482
2024-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,10568,12803
2019-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,6554,8758
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,8057,9773
2024-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,13214,16524
2019-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,8047,13655
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,10134,14172
2024-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,9128,15455
2019-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,12195,15274
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,11448,14852
2024-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,12457,15834
2019-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,8002,11130
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,8858,17176
2024-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,8512,11917
2019-01-01,Selangor,P.109 Kapar,N.42 Meru,7438,8759
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,8239,12364
2024-01-01,Selangor,P.109 Kapar,N.42 Meru,8913,10096
2019-01-01,Selangor,P.109 Kapar,N.43 Sementa,6750,7607
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,7745,8897
2024-01-01,Selangor,P.109 Kapar,N.43 Sementa,8716,11132
2019-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,5528,7474
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,7163,8002
2024-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,8482,9802
2019-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,8100,9840
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,8407,10667
2024-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,8591,9809
2019-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,8150,9431
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,7473,8841
2024-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,9022,11065
2019-01-01,Selangor,P.110 Klang,N.47 Pandamaran,8643,11820
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,9572,11300
2024-01-01,Selangor,P.110 Klang,N.47 Pandamaran,8568,11716
2019-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,8039,9364
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,7723,9063
2024-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,8917,10691
2019-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,9164,11051
2022-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,9393,11798
2024-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,8913,11959
2019-01-01,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,9164,12730
2022-01-01,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,9157,12833
2024-01-01,Selangor,P.111 Kota Raja,N.50 Kota Kemuning,9145,11776
2019-01-01,Selangor,P.112 Kuala Langat,N.51 Sijangkang,7732,9131
2022-01-01,Selangor,P.112 Kuala Langat,N.51 Sijangkang,10753,11395
2024-01-01,Selangor,P.112 Kuala Langat,N.51 Sijangkang,12602,12509
2019-01-01,Selangor,P.112 Kuala Langat,N.52 Banting,6057,7609
2022-01-01,Selangor,P.112 Kuala Langat,N.52 Banting,11083,13171
2024-01-01,Selangor,P.112 Kuala Langat,N.52 Banting,10761,11876
2019-01-01,Selangor,P.112 Kuala Langat,N.53 Morib,7096,8965
2022-01-01,Selangor,P.112 Kuala Langat,N.53 Morib,7383,8629
2024-01-01,Selangor,P.112 Kuala Langat,N.53 Morib,9624,10511
2019-01-01,Selangor,P.113 Sepang,N.54 Tanjong Sepat,6264,7175
2022-01-01,Selangor,P.113 Sepang,N.54 Tanjong Sepat,10278,11241
2024-01-01,Selangor,P.113 Sepang,N.54 Tanjong Sepat,10120,11033
2019-01-01,Selangor,P.113 Sepang,N.55 Dengkil,8738,12381
2022-01-01,Selangor,P.113 Sepang,N.55 Dengkil,12755,14023
2024-01-01,Selangor,P.113 Sepang,N.55 Dengkil,11123,16808
2019-01-01,Selangor,P.113 Sepang,N.56 Sungai Pelek,8722,10895
2022-01-01,Selangor,P.113 Sepang,N.56 Sungai Pelek,10606,10332
2024-01-01,Selangor,P.113 Sepang,N.56 Sungai Pelek,11445,11307
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.01 Chennah,3106,5051
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.01 Chennah,3538,4539
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.01 Chennah,3741,4051
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.02 Pertang,4031,4272
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.02 Pertang,2376,3127
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.02 Pertang,3622,5041
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.03 Sungai Lui,4289,5106
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.03 Sungai Lui,3788,4998
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.03 Sungai Lui,3768,4702
2019-01-01,Negeri Sembilan,P.126 Jelebu,N.04 Klawang,4990,6171
2022-01-01,Negeri Sembilan,P.126 Jelebu,N.04 Klawang,3971,4633
2024-01-01,Negeri Sembilan,P.126 Jelebu,N.04 Klawang,3758,4867
2019-01-01,Negeri Sembilan,P.127 Jempol,N.05 Serting,3876,4471
2022-01-01,Negeri Sembilan,P.127 Jempol,N.05 Serting,3979,5203
2024-01-01,Negeri Sembilan,P.127 Jempol,N.05 Serting,4116,6199
2019-01-01,Negeri Sembilan,P.127 Jempol,N.06 Palong,3302,3827
2022-01-01,Negeri Sembilan,P.127 Jempol,N.06 Palong,3089,3472
2024-01-01,Negeri Sembilan,P.127 Jempol,N.06 Palong,4488,4416
2019-01-01,Negeri Sembilan,P.127 Jempol,N.07 Jeram Padang,3587,5021
2022-01-01,Negeri Sembilan,P.127 Jempol,N.07 Jeram Padang,3819,4354
2024-01-01,Negeri Sembilan,P.127 Jempol,N.07 Jeram Padang,4173,4619
2019-01-01,Negeri Sembilan,P.127 Jempol,N.08 Bahau,3699,5732
2022-01-01,Negeri Sembilan,P.127 Jempol,N.08 Bahau,4490,5733
2024-01-01,Negeri Sembilan,P.127 Jempol,N.08 Bahau,4759,6995
2019-01-01,Negeri Sembilan,P.128 Seremban,N.09 Lenggeng,6215,8265
2022-01-01,Negeri Sembilan,P.128 Seremban,N.09 Lenggeng,5664,6674
2024-01-01,Negeri Sembilan,P.128 Seremban,N.09 Lenggeng,4497,5504
2019-01-01,Negeri Sembilan,P.128 Seremban,N.10 Nilai,6041,7644
2022-01-01,Negeri Sembilan,P.128 Seremban,N.10 Nilai,6058,7492
2024-01-01,Negeri Sembilan,P.128 Seremban,N.10 Nilai,6901,9069
2019-01-01,Negeri Sembilan,P.128 Seremban,N.11 Lobak,4320,6847
2022-01-01,Negeri Sembilan,P.128 Seremban,N.11 Lobak,5664,8571
2024-01-01,Negeri Sembilan,P.128 Seremban,N.11 Lobak,4245,6435
2019-01-01,Negeri Sembilan,P.128 Seremban,N.12 Temiang,5533,8222
2022-01-01,Negeri Sembilan,P.128 Seremban,N.12 Temiang,5325,7165
2024-01-01,Negeri Sembilan,P.128 Seremban,N.12 Temiang,5388,6314
2019-01-01,Negeri Sembilan,P.128 Seremban,N.13 Sikamat,7118,7544
2022-01-01,Negeri Sembilan,P.128 Seremban,N.13 Sikamat,8212,8595
2024-01-01,Negeri Sembilan,P.128 Seremban,N.13 Sikamat,6168,7127
2019-01-01,Negeri Sembilan,P.128 Seremban,N.14 Ampangan,5337,6562
2022-01-01,Negeri Sembilan,P.128 Seremban,N.14 Ampangan,5801,7567
2024-01-01,Negeri Sembilan,P.128 Seremban,N.14 Ampangan,5756,6946
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.15 Juasseh,3817,4951
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.15 Juasseh,3222,4080
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.15 Juasseh,3996,5104
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.16 Seri Menanti,3180,4569
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.16 Seri Menanti,2795,3839
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.16 Seri Menanti,4110,4914
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.17 Senaling,2998,4294
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.17 Senaling,3846,4506
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.17 Senaling,3941,5072
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.18 Pilah,5000,5909
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.18 Pilah,4726,5924
2024-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.18 Pilah,4602,5331
2019-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.19 Johol,3146,4432
2022-01-01,Negeri Sembilan,P.129 Kuala Pilah,N.19 Johol,2642,3671
